id,amount_tsh,existing year,funder,gps_height,installer,num_private,basin,subvillage,region,population,public_meeting,recorded_by,scheme_management,permit,extraction_type_class,management_group,payment_type,water_quality,quantity,source_class,waterpoint_type_group
920,0.0,unknown,Netherlands,0,DWE,0,Lake Victoria,Madukani,Shinyanga,<built-in function zeros>,True,GeoData Consultants Ltd,WUG,False,handpump,user-group,never pay,soft,enough,groundwater,hand pump
32400,30.0,1.0,Donor,149,WU,0,Wami / Ruvu,Chalinze Mzee A,Pwani,90.0,True,GeoData Consultants Ltd,WUA,True,submersible,commercial,per bucket,soft,enough,surface,communal standpipe
71407,0.0,2.0,Community,235,Communit,0,Rufiji,Msolwa Kati,Morogoro,800.0,True,GeoData Consultants Ltd,VWC,True,gravity,user-group,never pay,soft,insufficient,surface,communal standpipe
54681,0.0,unknown,Kkkt,0,KKKT,0,Lake Rukwa,Legeza Mwendo,Mbeya,<built-in function zeros>,True,GeoData Consultants Ltd,VWC,False,other,user-group,on failure,soft,enough,groundwater,other
72926,0.0,unknown,Medicine Lumundi,0,LOCAL CONTRACT,0,Lake Victoria,Mlongo,Kagera,<built-in function zeros>,True,GeoData Consultants Ltd,VWC,True,gravity,user-group,never pay,soft,enough,surface,communal standpipe
17509,0.0,unknown,Netherlands,0,DWE,0,Lake Victoria,Mwabeya,Shinyanga,<built-in function zeros>,True,GeoData Consultants Ltd,WUG,False,handpump,user-group,other,soft,insufficient,groundwater,hand pump
40696,0.0,unknown,Dwe,0,DWE,0,Lake Tanganyika,Umoja,Tabora,<built-in function zeros>,True,GeoData Consultants Ltd,Parastatal,True,other,user-group,never pay,coloured,dry,groundwater,other
39363,200.0,7.0,World Bank,400,World,0,Wami / Ruvu,Kingobwe,Morogoro,40.0,True,GeoData Consultants Ltd,VWC,True,gravity,user-group,monthly,soft,enough,surface,communal standpipe
46131,500.0,3.0,Germany Republi,802,CES,0,Pangani,Mwasiti,Kilimanjaro,420.0,True,GeoData Consultants Ltd,Water Board,True,gravity,user-group,other,soft,enough,groundwater,communal standpipe
4309,0.0,unknown,Hesawa,0,DWE,0,Lake Victoria,Lamboni,Mwanza,<built-in function zeros>,True,GeoData Consultants Ltd,unknown,True,handpump,user-group,never pay,soft,dry,groundwater,hand pump
36560,500.0,14.0,Government Of Tanzania,506,Government,0,Pangani,Mashine A,Kilimanjaro,210.0,True,GeoData Consultants Ltd,Water authority,unknown,handpump,user-group,monthly,soft,enough,groundwater,hand pump
67799,0.0,unknown,Rwssp,0,DWE,0,Lake Victoria,Degedi,Shinyanga,<built-in function zeros>,True,GeoData Consultants Ltd,WUG,False,handpump,user-group,never pay,soft,enough,groundwater,hand pump
72868,0.0,unknown,He,0,HE,0,Lake Victoria,Bushoko,Kagera,<built-in function zeros>,True,GeoData Consultants Ltd,VWC,True,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
35898,0.0,unknown,Hesawa,0,HESAWA,0,Lake Victoria,Mwabomba,Mwanza,<built-in function zeros>,False,GeoData Consultants Ltd,VWC,True,other,user-group,never pay,soft,seasonal,groundwater,other
10830,0.0,19.0,Tardo,1786,Tardo,45,Pangani,Chavakaa,Tanga,1.0,True,GeoData Consultants Ltd,VWC,True,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
66810,30.0,2.0,Bi Chau,62,DWE,0,Pangani,Sokoni,Tanga,20.0,False,GeoData Consultants Ltd,Private operator,False,submersible,commercial,per bucket,salty,insufficient,groundwater,communal standpipe
68345,1000.0,16.0,Danida,536,DANIDA,0,Ruvuma / Southern Coast,Songambele,Ruvuma,1.0,True,GeoData Consultants Ltd,VWC,False,handpump,user-group,annually,soft,enough,groundwater,hand pump
57496,0.0,unknown,Government Of Tanzania,0,RWE,0,Lake Victoria,Mwankali,Shinyanga,<built-in function zeros>,True,GeoData Consultants Ltd,WUG,False,handpump,user-group,never pay,soft,enough,groundwater,hand pump
52646,20.0,10.0,Government Of Tanzania,180,DWE,0,Pangani,Nkumbi,Tanga,250.0,True,GeoData Consultants Ltd,VWC,False,handpump,user-group,per bucket,salty,insufficient,groundwater,hand pump
30932,0.0,unknown,Aict,0,AICT,0,Internal,Kigwang'Hona,Shinyanga,<built-in function zeros>,True,GeoData Consultants Ltd,WUG,False,handpump,user-group,never pay,soft,seasonal,groundwater,hand pump
62611,50.0,2.0,Private Individual,607,Dr.Matobola,0,Ruvuma / Southern Coast,Tuleane,Ruvuma,1.0,False,GeoData Consultants Ltd,Private operator,False,submersible,commercial,per bucket,soft,enough,groundwater,communal standpipe
13049,0.0,unknown,Government Of Tanzania,0,Central government,0,Lake Victoria,Ng`Hwene,Shinyanga,<built-in function zeros>,unknown,GeoData Consultants Ltd,unknown,False,other,unknown,unknown,unknown,seasonal,surface,communal standpipe
64431,0.0,unknown,unknown,0,unknown,0,Lake Nyasa,Kikuba,Mbeya,<built-in function zeros>,True,GeoData Consultants Ltd,VWC,unknown,gravity,user-group,never pay,soft,enough,surface,communal standpipe
47218,0.0,unknown,Villagers,0,Villagers,0,Lake Victoria,Kahunda B,Mwanza,<built-in function zeros>,True,GeoData Consultants Ltd,VWC,False,other,user-group,per bucket,soft,enough,groundwater,other
5656,0.0,1.0,Rc,2027,RC,0,Rufiji,Itula,Iringa,30.0,True,GeoData Consultants Ltd,VWC,True,gravity,user-group,on failure,soft,enough,groundwater,communal standpipe
42987,0.0,unknown,Danida,0,DANIDA,0,Lake Rukwa,Mpika,Mbeya,<built-in function zeros>,True,GeoData Consultants Ltd,Water Board,True,gravity,user-group,annually,soft,insufficient,surface,communal standpipe
6890,0.0,unknown,Kkkt,0,KKKT,0,Lake Rukwa,Ikuka,Mbeya,<built-in function zeros>,False,GeoData Consultants Ltd,VWC,False,handpump,user-group,on failure,soft,seasonal,groundwater,hand pump
8074,0.0,14.0,Marafip,1808,Marafip,0,Lake Victoria,Kwiriba,Mara,200.0,False,GeoData Consultants Ltd,unknown,True,other,commercial,unknown,soft,enough,groundwater,other
18535,0.0,3.0,Ngos,32,NG,0,Wami / Ruvu,Yombo,Pwani,11.0,True,GeoData Consultants Ltd,VWC,False,handpump,user-group,never pay,soft,insufficient,groundwater,hand pump
60005,0.0,unknown,Government Of Tanzania,0,GOVER,0,Internal,Miembeni,Dodoma,<built-in function zeros>,True,GeoData Consultants Ltd,VWC,True,motorpump,user-group,unknown,soft,dry,groundwater,communal standpipe
67381,0.0,3.0,Government Of Tanzania,1392,DWE,0,Lake Tanganyika,Sangabana,Kigoma,150.0,True,GeoData Consultants Ltd,VWC,False,gravity,user-group,unknown,soft,enough,groundwater,communal standpipe
51550,0.0,unknown,Government Of Tanzania,0,DWE,0,Lake Tanganyika,Busondo Mashariki,Tabora,<built-in function zeros>,False,GeoData Consultants Ltd,VWC,False,handpump,user-group,never pay,soft,seasonal,groundwater,hand pump
59056,0.0,unknown,Cmcr,0,Commu,0,Wami / Ruvu,Karume,Dodoma,<built-in function zeros>,True,GeoData Consultants Ltd,VWC,False,gravity,user-group,never pay,soft,dry,groundwater,communal standpipe
21562,2400.0,10.0,Anglican Church,919,Angli,0,Rufiji,Mjimwema A,Iringa,1.0,True,GeoData Consultants Ltd,VWC,True,gravity,user-group,annually,soft,dry,groundwater,communal standpipe
40402,0.0,unknown,Danida,0,Central government,0,Lake Nyasa,Byasyo,Mbeya,<built-in function zeros>,True,GeoData Consultants Ltd,VWC,True,gravity,user-group,never pay,soft,dry,groundwater,communal standpipe
13277,0.0,28.0,Government Of Tanzania,180,DWE,0,Pangani,Daraja Mbili,Tanga,600.0,True,GeoData Consultants Ltd,VWC,False,other,user-group,never pay,soft,enough,groundwater,other
44189,10.0,25.0,Finidagermantanzania Govt,482,Finwater,0,Ruvuma / Southern Coast,Nambole,Mtwara,780.0,True,GeoData Consultants Ltd,VWC,False,gravity,user-group,per bucket,soft,insufficient,groundwater,improved spring
3469,3000.0,5.0,Lga,984,DWE,0,Lake Rukwa,Mirumba A,Rukwa,300.0,True,GeoData Consultants Ltd,VWC,True,handpump,user-group,annually,salty,enough,groundwater,hand pump
20489,0.0,9.0,Government Of Tanzania,1393,DWE,0,Internal,Ayasanda,Manyara,120.0,True,GeoData Consultants Ltd,VWC,True,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
50987,0.0,10.0,Cpps Wat,545,CPPS wat,0,Wami / Ruvu,Ualimu,Morogoro,300.0,True,GeoData Consultants Ltd,VWC,True,submersible,user-group,never pay,soft,enough,groundwater,other
36410,0.0,5.0,Gain,13,Gain,0,Ruvuma / Southern Coast,Mto Mkavu,Lindi,350.0,unknown,GeoData Consultants Ltd,unknown,True,handpump,user-group,unknown,salty,insufficient,groundwater,hand pump
858,0.0,39.0,Government Of Tanzania,1407,DWE,0,Pangani,Kisaseni,Kilimanjaro,60.0,True,GeoData Consultants Ltd,VWC,True,gravity,user-group,unknown,soft,insufficient,groundwater,other
25153,1000.0,12.0,Tasaf,688,TASAF,0,Ruvuma / Southern Coast,Mwangaza,Ruvuma,1.0,True,GeoData Consultants Ltd,VWC,False,handpump,user-group,annually,soft,enough,groundwater,hand pump
63774,20.0,4.0,Private,-18,Priva,0,Rufiji,Amani,Pwani,1.0,False,GeoData Consultants Ltd,VWC,True,submersible,user-group,per bucket,soft,enough,groundwater,communal standpipe
44698,0.0,unknown,Kkkt,0,KKKT,0,Lake Nyasa,Mabula,Mbeya,<built-in function zeros>,False,GeoData Consultants Ltd,VWC,False,handpump,user-group,never pay,soft,enough,groundwater,hand pump
52280,0.0,7.0,Private,555,Local technician,0,Pangani,Makole Juu,Tanga,800.0,True,GeoData Consultants Ltd,VWC,False,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
38993,0.0,unknown,unknown,0,unknown,0,Lake Nyasa,Igembe,Mbeya,<built-in function zeros>,True,GeoData Consultants Ltd,VWC,unknown,gravity,user-group,unknown,soft,enough,groundwater,communal standpipe
54749,0.0,unknown,Kkkt,0,KKKT,0,Lake Rukwa,Nansiana,Mbeya,<built-in function zeros>,True,GeoData Consultants Ltd,VWC,False,handpump,user-group,never pay,soft,enough,groundwater,hand pump
12336,1500.0,2.0,Government Of Tanzania,689,District council,0,Pangani,Kitopeni,Kilimanjaro,200.0,True,GeoData Consultants Ltd,WUA,True,submersible,user-group,monthly,soft,insufficient,groundwater,communal standpipe
15925,500.0,23.0,Government Of Tanzania,1847,DWE,0,Pangani,Stesheni,Arusha,150.0,True,GeoData Consultants Ltd,VWC,True,gravity,user-group,on failure,soft,insufficient,groundwater,communal standpipe
44285,0.0,27.0,Government Of Tanzania,1227,Government,0,Lake Victoria,Cha Kati,Mara,320.0,unknown,GeoData Consultants Ltd,VWC,True,gravity,user-group,unknown,soft,enough,surface,communal standpipe
39876,0.0,unknown,Danida,0,Central government,0,Lake Nyasa,Katumbati,Mbeya,<built-in function zeros>,True,GeoData Consultants Ltd,VWC,True,gravity,user-group,never pay,soft,dry,groundwater,communal standpipe
10861,0.0,43.0,unknown,1362,unknown,0,Internal,M/Stand,Singida,1.0,unknown,GeoData Consultants Ltd,VWC,unknown,motorpump,user-group,unknown,unknown,dry,groundwater,communal standpipe
7616,0.0,19.0,Danida,903,DANIDA,0,Rufiji,Muungano,Ruvuma,400.0,True,GeoData Consultants Ltd,WUG,False,handpump,user-group,on failure,soft,insufficient,groundwater,hand pump
55317,0.0,unknown,Dwsp,0,DWSP,0,Internal,Bung'Ang'A,Shinyanga,<built-in function zeros>,True,GeoData Consultants Ltd,WUG,True,handpump,user-group,never pay,soft,seasonal,groundwater,hand pump
63259,300.0,18.0,Germany Republi,1364,CES,0,Pangani,Bwani,Kilimanjaro,15.0,True,GeoData Consultants Ltd,Water Board,True,gravity,user-group,other,soft,enough,groundwater,communal standpipe
5020,20.0,5.0,Plan Int,27,local fundi,0,Wami / Ruvu,Kikongo,Pwani,250.0,True,GeoData Consultants Ltd,VWC,True,motorpump,user-group,per bucket,soft,enough,surface,communal standpipe
19207,0.0,unknown,Netherlands,0,DWE,0,Lake Victoria,Isiga,Shinyanga,<built-in function zeros>,True,GeoData Consultants Ltd,WUG,False,handpump,user-group,other,soft,insufficient,groundwater,hand pump
10426,0.0,36.0,Kkkt,1287,KKKT,15,Pangani,Zimbili,Tanga,1.0,True,GeoData Consultants Ltd,VWC,True,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
49202,500.0,2.0,District Council,927,District Council,0,Pangani,Zinga,Kilimanjaro,56.0,True,GeoData Consultants Ltd,Water Board,True,gravity,user-group,per bucket,soft,insufficient,groundwater,communal standpipe
39808,0.0,unknown,Tasaf,0,DWE,0,Lake Victoria,Kigati,Kagera,<built-in function zeros>,True,GeoData Consultants Ltd,VWC,True,gravity,user-group,never pay,soft,insufficient,surface,communal standpipe
17581,0.0,unknown,Hesawa,0,DWE,0,Lake Victoria,Igungumkiro,Mwanza,<built-in function zeros>,True,GeoData Consultants Ltd,unknown,True,other,user-group,never pay,soft,insufficient,groundwater,other
8519,0.0,1.0,Government Of Tanzania,1218,DWE,0,Pangani,Kibaoni,Tanga,1.0,True,GeoData Consultants Ltd,VWC,True,handpump,user-group,never pay,soft,enough,groundwater,hand pump
56090,0.0,17.0,Government Of Tanzania,1577,DWE,0,Pangani,Irente Juu,Tanga,1.0,True,GeoData Consultants Ltd,VWC,True,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
73106,0.0,22.0,Mdrdp,2149,MDRDP,0,Internal,Tlahsa,Manyara,120.0,True,GeoData Consultants Ltd,VWC,True,other,user-group,never pay,soft,dry,groundwater,other
33148,0.0,unknown,Hesawa,0,DWE,0,Lake Victoria,Chanyaboro,Kagera,<built-in function zeros>,True,GeoData Consultants Ltd,VWC,True,handpump,user-group,never pay,soft,insufficient,groundwater,hand pump
1787,0.0,unknown,Tasaf,0,TASAF,0,Internal,Mwigumbi Centre,Shinyanga,<built-in function zeros>,True,GeoData Consultants Ltd,WUG,False,handpump,user-group,on failure,soft,enough,groundwater,hand pump
9331,0.0,37.0,Government Of Tanzania,472,Government,0,Lake Nyasa,Chimate Kati,Ruvuma,60.0,unknown,GeoData Consultants Ltd,VWC,True,gravity,user-group,never pay,soft,dry,groundwater,communal standpipe
28653,0.0,3.0,Wateraid,1484,SEMA,0,Internal,Ikungu,Singida,554.0,True,GeoData Consultants Ltd,VWC,True,handpump,user-group,never pay,soft,enough,groundwater,hand pump
58842,20.0,3.0,Concern,299,CONCERN,0,Ruvuma / Southern Coast,Mageuzi,Lindi,765.0,False,GeoData Consultants Ltd,VWC,False,other,user-group,per bucket,soft,insufficient,groundwater,hand pump
36459,0.0,10.0,Kiliwater,1520,Kiliwater,0,Pangani,Kileu,Kilimanjaro,1.0,True,GeoData Consultants Ltd,Company,True,gravity,commercial,monthly,soft,enough,groundwater,communal standpipe
24423,0.0,unknown,Government Of Tanzania,0,DWE,0,Internal,Nanga Kati,Tabora,<built-in function zeros>,True,GeoData Consultants Ltd,Water authority,False,submersible,user-group,never pay,soft,enough,surface,communal standpipe
70219,500.0,21.0,Danida,512,DANIDA,0,Lake Nyasa,Lushoto 'B',Ruvuma,50.0,True,GeoData Consultants Ltd,VWC,True,gravity,user-group,monthly,soft,enough,groundwater,communal standpipe
38125,0.0,2.0,Government Of Tanzania,868,Government,0,Pangani,Parokia,Kilimanjaro,1.0,True,GeoData Consultants Ltd,Company,True,gravity,commercial,never pay,soft,enough,groundwater,communal standpipe
23125,0.0,7.0,W.B,467,WB,0,Wami / Ruvu,Muungano,Morogoro,70.0,True,GeoData Consultants Ltd,VWC,True,handpump,user-group,never pay,soft,enough,groundwater,hand pump
49155,0.0,13.0,unknown,1239,unknown,0,Pangani,Olorieni Kati,Arusha,980.0,False,GeoData Consultants Ltd,Water Board,unknown,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
52364,300.0,10.0,Msf,1021,MSF,0,Lake Tanganyika,Mwigagi,Kigoma,60.0,True,GeoData Consultants Ltd,WUG,True,gravity,user-group,monthly,soft,enough,groundwater,communal standpipe
52625,50.0,2.0,Private Individual,49,Da,0,Wami / Ruvu,Kiromo B,Pwani,15.0,True,GeoData Consultants Ltd,Company,True,submersible,commercial,per bucket,soft,enough,surface,communal standpipe
54641,0.0,20.0,Dwe,1692,DWE,0,Lake Tanganyika,Muhame,Rukwa,300.0,True,GeoData Consultants Ltd,VWC,False,gravity,user-group,never pay,soft,enough,groundwater,improved spring
56914,0.0,41.0,Government Of Tanzania,1073,DWE,0,Lake Tanganyika,Nyangabo Kati,Kigoma,1000.0,True,GeoData Consultants Ltd,VWC,True,other,user-group,unknown,soft,insufficient,groundwater,other
941,1000.0,37.0,Government Of Tanzania,2094,Commu,0,Rufiji,Kuvaha,Iringa,<built-in function zeros>,False,GeoData Consultants Ltd,VWC,False,gravity,user-group,on failure,soft,enough,groundwater,communal standpipe
1000,0.0,unknown,Halmashauri Ya Wilaya Sikonge,0,Halmashauri ya wilaya sikonge,0,Lake Tanganyika,Ngolohano,Tabora,<built-in function zeros>,True,GeoData Consultants Ltd,VWC,True,handpump,user-group,never pay,soft,seasonal,groundwater,hand pump
14190,0.0,unknown,Netherlands,0,DWE,0,Lake Victoria,Chugambuli,Shinyanga,<built-in function zeros>,True,GeoData Consultants Ltd,WUG,False,handpump,user-group,other,soft,insufficient,groundwater,hand pump
14574,300.0,8.0,World Bank,468,Ja,0,Wami / Ruvu,Sido,Morogoro,500.0,True,GeoData Consultants Ltd,WUG,True,submersible,user-group,monthly,soft,insufficient,groundwater,communal standpipe
17827,0.0,unknown,Hesawa,0,DWE,0,Lake Victoria,Kagenyi B,Kagera,<built-in function zeros>,True,GeoData Consultants Ltd,WUG,True,gravity,user-group,never pay,soft,dry,groundwater,communal standpipe
9433,0.0,unknown,Partage,0,DWE,0,Lake Victoria,Kambuzi,Kagera,<built-in function zeros>,True,GeoData Consultants Ltd,VWC,True,other,user-group,never pay,soft,seasonal,groundwater,improved spring
22234,0.0,28.0,Dhv,278,RWE,0,Rufiji,Kapolo,Morogoro,100.0,True,GeoData Consultants Ltd,unknown,True,other,user-group,never pay,soft,seasonal,groundwater,hand pump
35099,100.0,1.0,Private Individual,-11,Da,0,Wami / Ruvu,Kiromo B,Pwani,30.0,True,GeoData Consultants Ltd,Company,True,submersible,commercial,per bucket,soft,enough,surface,communal standpipe
17763,0.0,unknown,unknown,0,unknown,0,Lake Nyasa,Mpanda,Mbeya,<built-in function zeros>,True,GeoData Consultants Ltd,VWC,unknown,gravity,user-group,unknown,soft,insufficient,groundwater,communal standpipe
37436,0.0,unknown,Government Of Tanzania,0,District Council,0,Lake Rukwa,Mkulwe Kati,Mbeya,<built-in function zeros>,False,GeoData Consultants Ltd,VWC,True,submersible,user-group,never pay,soft,enough,surface,communal standpipe
62076,0.0,8.0,Kkkt,2102,Commu,0,Lake Nyasa,Ufuvilo,Iringa,<built-in function zeros>,True,GeoData Consultants Ltd,WUA,False,gravity,user-group,never pay,unknown,dry,groundwater,communal standpipe
1958,500.0,19.0,Danida,1687,Danid,0,Lake Nyasa,Matekelo,Iringa,1.0,True,GeoData Consultants Ltd,VWC,False,gravity,user-group,annually,soft,enough,groundwater,communal standpipe
8939,0.0,23.0,unknown,1574,unknown,0,Internal,Mwamwombi,Singida,700.0,True,GeoData Consultants Ltd,VWC,unknown,handpump,user-group,never pay,soft,insufficient,groundwater,hand pump
73476,1000.0,37.0,Government Of Tanzania,1254,Government,0,Lake Tanganyika,Kavirwe,Kigoma,2100.0,True,GeoData Consultants Ltd,Water authority,True,gravity,user-group,annually,soft,enough,surface,communal standpipe
35376,500.0,17.0,Danida,1967,Commu,0,Lake Nyasa,Kidasi,Iringa,<built-in function zeros>,True,GeoData Consultants Ltd,VWC,False,gravity,user-group,monthly,soft,enough,groundwater,communal standpipe
37382,0.0,28.0,Tcrs,1352,TCRS,0,Lake Tanganyika,Barabara 3,Rukwa,200.0,True,GeoData Consultants Ltd,Water authority,True,other,commercial,never pay,soft,enough,groundwater,hand pump
35657,50.0,3.0,unknown,1145,unknown,0,Internal,Ormang'Wai,Arusha,1.0,True,GeoData Consultants Ltd,VWC,unknown,submersible,user-group,per bucket,soft,insufficient,groundwater,communal standpipe
40007,50000.0,11.0,Rc Ch,2143,RC Ch,0,Lake Nyasa,Yerico,Iringa,600.0,True,GeoData Consultants Ltd,VWC,False,gravity,user-group,annually,soft,enough,groundwater,communal standpipe
37040,0.0,unknown,Kkkt,0,KKKT,0,Lake Nyasa,Shongo,Mbeya,<built-in function zeros>,True,GeoData Consultants Ltd,VWC,False,handpump,user-group,on failure,soft,enough,groundwater,hand pump
57998,0.0,28.0,Fw,365,FW,0,Ruvuma / Southern Coast,Tandika,Mtwara,1.0,True,GeoData Consultants Ltd,VWC,True,other,user-group,unknown,salty,dry,groundwater,other
15003,100.0,6.0,Ded And Priva,269,WU,0,Wami / Ruvu,Kinduri,Pwani,800.0,False,GeoData Consultants Ltd,WUA,True,submersible,commercial,per bucket,soft,insufficient,surface,communal standpipe
53737,0.0,3.0,Government Of Tanzania,1321,DWE,0,Pangani,Mgwashi,Tanga,1.0,True,GeoData Consultants Ltd,VWC,True,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
4911,0.0,unknown,Rural Water Supply And Sanitat,0,DWE,0,Lake Tanganyika,Msonga,Shinyanga,<built-in function zeros>,True,GeoData Consultants Ltd,Parastatal,True,handpump,parastatal,unknown,soft,enough,groundwater,hand pump
