id,amount_tsh,days_since_recorded,funder,gps_height,installer,basin,region,population,public_meeting,scheme_management,permit,construction_year,extraction_type_class,management_group,payment_type,water_quality,quantity,source_class,waterpoint_type_group
64913,10.0,91,other,883,other,Pangani,Kilimanjaro,20,True,wua,True,00s,gravity,user-group,per bucket,soft,enough,groundwater,communal standpipe
28023,25.0,1010,other,1804,other,Rufiji,Iringa,1,True,vwc,True,00s,gravity,user-group,per bucket,soft,enough,groundwater,communal standpipe
71884,0.0,393,other,0,dwe,Lake Victoria,Mwanza,0,True,other,True,unknown,other,user-group,never pay,salty,insufficient,groundwater,other
48960,1000.0,291,danida,991,dwe,Lake Nyasa,Ruvuma,0,True,vwc,True,90s,handpump,user-group,annually,soft,seasonal,groundwater,hand pump
17188,0.0,860,other,0,dwe,Lake Victoria,Mwanza,0,True,vwc,True,unknown,motorpump,user-group,per bucket,soft,enough,groundwater,communal standpipe
4518,0.0,407,other,0,dwe,Lake Victoria,Shinyanga,0,True,wug,False,unknown,handpump,user-group,never pay,soft,enough,groundwater,hand pump
37148,0.0,844,other,0,other,Lake Victoria,Mwanza,0,True,vwc,True,unknown,handpump,user-group,never pay,soft,enough,groundwater,hand pump
64386,0.0,990,government,191,dwe,Pangani,Tanga,150,True,vwc,False,00s,gravity,user-group,never pay,soft,insufficient,groundwater,communal standpipe
20674,0.0,261,other,1241,other,Internal,Arusha,1,False,other,unknown,10s,other,parastatal,never pay,soft,seasonal,surface,communal standpipe
69859,0.0,821,other,1700,dwe,Rufiji,Iringa,250,True,wua,True,70s,gravity,user-group,on failure,soft,insufficient,surface,communal standpipe
6934,500.0,852,other,1689,dwe,Rufiji,Iringa,75,True,wua,True,70s,gravity,user-group,monthly,soft,enough,surface,communal standpipe
65772,0.0,868,other,1161,dwe,Lake Rukwa,Rukwa,300,False,other,True,00s,handpump,commercial,never pay,soft,enough,groundwater,hand pump
26950,0.0,300,danida,1302,other,Lake Tanganyika,Kigoma,400,True,vwc,False,00s,handpump,user-group,unknown,soft,enough,groundwater,hand pump
12063,0.0,345,hesawa,0,dwe,Lake Victoria,Mwanza,0,True,other,True,unknown,other,user-group,never pay,salty,dry,groundwater,other
7580,3000.0,1001,danida,865,other,Rufiji,Iringa,1,True,vwc,True,90s,gravity,user-group,annually,soft,enough,groundwater,communal standpipe
70270,0.0,122,other,1540,other,Pangani,Arusha,200,True,vwc,True,90s,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
49725,0.0,286,government,1326,other,Pangani,Kilimanjaro,1,True,other,True,70s,gravity,commercial,monthly,soft,enough,groundwater,communal standpipe
21578,0.0,317,other,0,other,Lake Victoria,Shinyanga,0,False,other,False,unknown,handpump,parastatal,never pay,soft,enough,groundwater,hand pump
12369,0.0,401,other,0,other,Lake Tanganyika,Tabora,0,True,vwc,True,unknown,handpump,user-group,never pay,salty,enough,groundwater,hand pump
69891,0.0,293,other,338,other,Ruvuma / Southern Coast,Mtwara,1,True,vwc,True,80s,other,user-group,never pay,soft,dry,groundwater,other
46214,50.0,965,other,0,other,Wami / Ruvu,Morogoro,435,True,vwc,True,80s,submersible,user-group,per bucket,salty,insufficient,groundwater,communal standpipe
11623,0.0,310,other,284,other,Ruvuma / Southern Coast,Lindi,450,True,vwc,False,unknown,handpump,user-group,never pay,salty,insufficient,groundwater,hand pump
45308,200.0,61,danida,471,danida,Lake Nyasa,Ruvuma,60,True,vwc,True,90s,gravity,user-group,monthly,soft,enough,groundwater,communal standpipe
71940,50.0,315,other,392,other,Ruvuma / Southern Coast,Mtwara,600,True,vwc,False,90s,gravity,user-group,per bucket,soft,enough,groundwater,improved spring
52306,10.0,281,other,1681,dwe,Internal,Manyara,276,True,water_board,True,00s,gravity,user-group,per bucket,soft,insufficient,groundwater,communal standpipe
50489,0.0,406,other,0,other,Lake Tanganyika,Tabora,0,True,vwc,True,unknown,handpump,user-group,never pay,unknown,enough,groundwater,hand pump
22746,0.0,873,hesawa,0,dwe,Lake Tanganyika,Kagera,0,True,vwc,True,unknown,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
19079,0.0,287,other,0,dwe,Lake Victoria,Shinyanga,0,False,other,False,unknown,other,parastatal,never pay,unknown,dry,groundwater,other
33114,0.0,394,world_bank,1242,other,Lake Victoria,Mara,250,True,wug,True,10s,other,user-group,unknown,unknown,unknown,groundwater,other
3463,0.0,292,other,1526,other,Wami / Ruvu,Manyara,780,False,other,True,00s,gravity,other,never pay,salty,insufficient,surface,communal standpipe
61924,0.0,288,other,1180,other,Internal,Singida,1,unknown,vwc,unknown,80s,motorpump,user-group,unknown,unknown,dry,groundwater,communal standpipe
38167,0.0,967,other,0,other,Lake Nyasa,Mbeya,0,True,vwc,unknown,unknown,gravity,user-group,unknown,soft,enough,groundwater,communal standpipe
23522,0.0,421,other,0,other,Lake Tanganyika,Shinyanga,0,True,other,True,unknown,handpump,parastatal,unknown,soft,enough,groundwater,hand pump
25823,0.0,258,government,1116,dwe,Pangani,Arusha,150,True,vwc,True,80s,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
31339,0.0,425,rwssp,0,dwe,Internal,Shinyanga,0,True,other,True,unknown,handpump,user-group,unknown,soft,enough,groundwater,hand pump
29157,0.0,869,government,0,dwe,Lake Victoria,Kagera,0,True,vwc,True,unknown,gravity,user-group,never pay,soft,dry,groundwater,communal standpipe
73357,0.0,297,other,1339,other,Internal,Manyara,285,True,vwc,True,00s,handpump,user-group,never pay,soft,enough,groundwater,hand pump
38392,0.0,858,danida,0,other,Lake Nyasa,Mbeya,0,True,vwc,True,unknown,gravity,user-group,monthly,soft,enough,groundwater,communal standpipe
29645,1000.0,996,other,1667,other,Lake Nyasa,Iringa,50,True,vwc,False,70s,gravity,user-group,annually,soft,enough,groundwater,communal standpipe
10284,0.0,293,other,1330,other,Internal,Singida,295,True,vwc,True,90s,other,user-group,never pay,soft,enough,groundwater,other
46816,0.0,986,other,2005,dwe,Rufiji,Iringa,0,True,vwc,False,00s,handpump,user-group,never pay,soft,enough,groundwater,hand pump
9295,0.0,880,other,0,other,Lake Victoria,Kagera,0,True,vwc,False,unknown,handpump,user-group,never pay,soft,insufficient,groundwater,hand pump
47183,0.0,263,government,1416,dwe,Pangani,Kilimanjaro,50,True,vwc,True,70s,gravity,user-group,never pay,soft,insufficient,groundwater,communal standpipe
6256,25.0,251,other,1094,other,Internal,Arusha,270,True,vwc,True,00s,submersible,user-group,per bucket,soft,enough,groundwater,communal standpipe
2203,0.0,274,other,1606,other,Lake Victoria,Mara,500,False,other,unknown,10s,handpump,user-group,never pay,salty,enough,groundwater,hand pump
29516,0.0,30,government,1589,government,Lake Nyasa,Ruvuma,68,unknown,vwc,True,00s,gravity,user-group,unknown,soft,dry,groundwater,communal standpipe
8410,0.0,974,other,0,dwe,Internal,Dodoma,0,True,vwc,False,unknown,motorpump,user-group,per bucket,soft,enough,groundwater,communal standpipe
32168,0.0,856,other,0,other,Lake Nyasa,Mbeya,0,True,vwc,True,unknown,gravity,user-group,never pay,soft,dry,groundwater,communal standpipe
58859,20.0,1005,other,0,dwe,Pangani,Tanga,1,True,vwc,True,00s,handpump,user-group,per bucket,soft,insufficient,groundwater,hand pump
39529,0.0,879,other,0,dwe,Lake Victoria,Kagera,0,True,vwc,True,unknown,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
27294,0.0,854,other,0,other,Lake Victoria,Mwanza,0,True,vwc,True,unknown,handpump,user-group,never pay,soft,enough,groundwater,hand pump
33250,1000.0,859,other,1662,other,Lake Rukwa,Rukwa,300,True,vwc,True,80s,gravity,user-group,annually,soft,enough,surface,communal standpipe
36057,20.0,303,other,800,other,Pangani,Kilimanjaro,310,True,water_authority,True,10s,gravity,user-group,per bucket,soft,insufficient,groundwater,communal standpipe
10031,0.0,995,other,151,rwe,Wami / Ruvu,Morogoro,1,True,vwc,True,60s,motorpump,user-group,never pay,unknown,unknown,surface,communal standpipe
2151,500.0,963,other,1878,other,Rufiji,Iringa,153,True,wua,True,00s,gravity,user-group,monthly,soft,enough,groundwater,communal standpipe
552,2000.0,289,government,1621,dwe,Lake Tanganyika,Kigoma,350,True,water_authority,False,00s,other,user-group,on failure,soft,enough,groundwater,improved spring
61887,0.0,849,other,0,other,Lake Victoria,Mwanza,0,True,vwc,True,unknown,handpump,user-group,never pay,soft,enough,groundwater,hand pump
31335,3000.0,307,other,1587,other,Internal,Singida,475,True,wug,True,90s,handpump,user-group,annually,soft,dry,groundwater,hand pump
8617,250.0,292,other,1392,other,Lake Tanganyika,Kigoma,740,True,water_authority,True,90s,gravity,user-group,monthly,soft,enough,surface,communal standpipe
46760,0.0,289,other,1004,dwe,Lake Nyasa,Ruvuma,0,True,vwc,True,00s,gravity,user-group,on failure,soft,enough,surface,communal standpipe
26805,0.0,285,other,915,other,Pangani,Manyara,200,True,other,True,00s,handpump,user-group,unknown,salty,enough,groundwater,hand pump
67486,0.0,1007,government,634,other,Rufiji,Iringa,30,True,vwc,True,80s,gravity,user-group,never pay,soft,dry,surface,communal standpipe
45591,500.0,760,other,1488,other,Rufiji,Iringa,45,True,wua,True,00s,gravity,user-group,monthly,soft,enough,surface,communal standpipe
47694,0.0,978,world_bank,0,dwe,Internal,Dodoma,0,True,vwc,False,unknown,motorpump,user-group,per bucket,soft,enough,groundwater,communal standpipe
21355,0.0,845,government,53,dwe,Pangani,Tanga,300,True,vwc,True,80s,other,user-group,never pay,soft,enough,groundwater,other
31189,0.0,1060,other,0,other,Lake Nyasa,Mbeya,0,True,vwc,True,unknown,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
38432,3600.0,308,government,890,dwe,Lake Tanganyika,Kigoma,155,True,wug,True,70s,gravity,user-group,annually,soft,enough,surface,communal standpipe
43462,0.0,297,government,197,dwe,Ruvuma / Southern Coast,Lindi,256,True,other,True,80s,other,user-group,never pay,salty,insufficient,groundwater,other
36894,10.0,183,other,1105,other,Pangani,Kilimanjaro,50,True,water_board,True,90s,gravity,user-group,per bucket,soft,enough,groundwater,communal standpipe
61686,200.0,1010,other,377,rwe,Wami / Ruvu,Morogoro,250,True,vwc,True,80s,gravity,user-group,monthly,soft,enough,surface,communal standpipe
54784,0.0,297,other,1375,rwe,Lake Tanganyika,Kigoma,250,True,vwc,False,80s,gravity,user-group,unknown,soft,enough,groundwater,communal standpipe
53768,50.0,311,other,10,other,Ruvuma / Southern Coast,Lindi,1,False,vwc,False,70s,submersible,user-group,per bucket,soft,enough,groundwater,communal standpipe
33461,0.0,262,government,1006,dwe,Pangani,Kilimanjaro,100,False,water_board,unknown,70s,gravity,user-group,never pay,soft,insufficient,groundwater,communal standpipe
68492,100.0,852,other,1201,dwe,Lake Victoria,Mwanza,200,True,other,True,10s,handpump,user-group,monthly,soft,insufficient,groundwater,hand pump
18401,450.0,281,other,1285,other,Pangani,Kilimanjaro,125,True,water_board,True,90s,gravity,user-group,other,soft,enough,groundwater,communal standpipe
42483,1000.0,994,other,2168,other,Lake Nyasa,Iringa,50,True,vwc,False,00s,gravity,user-group,annually,soft,enough,groundwater,communal standpipe
7955,0.0,312,other,375,other,Ruvuma / Southern Coast,Mtwara,1,True,vwc,True,80s,other,user-group,unknown,salty,dry,groundwater,other
71365,50.0,313,other,237,other,Ruvuma / Southern Coast,Lindi,520,True,vwc,True,00s,handpump,user-group,per bucket,salty,insufficient,groundwater,hand pump
33389,50.0,1019,other,78,other,Rufiji,Pwani,454,True,vwc,True,00s,motorpump,user-group,per bucket,soft,insufficient,groundwater,communal standpipe
26479,0.0,410,other,0,other,Internal,Tabora,0,False,vwc,False,unknown,other,user-group,on failure,soft,seasonal,groundwater,other
28333,0.0,830,other,2051,dwe,Lake Rukwa,Rukwa,200,True,vwc,False,90s,other,user-group,never pay,soft,enough,groundwater,other
60249,0.0,992,government,0,other,Internal,Dodoma,0,True,vwc,True,unknown,motorpump,user-group,per bucket,soft,enough,groundwater,communal standpipe
8138,50.0,990,other,82,other,Wami / Ruvu,Pwani,1,False,water_authority,True,00s,motorpump,commercial,per bucket,soft,enough,surface,communal standpipe
18306,0.0,314,other,330,other,Ruvuma / Southern Coast,Lindi,810,True,vwc,False,00s,handpump,user-group,never pay,unknown,dry,groundwater,hand pump
62623,0.0,310,other,265,other,Ruvuma / Southern Coast,Lindi,90,True,vwc,False,00s,other,user-group,never pay,soft,insufficient,surface,other
70923,5.0,249,other,1331,dwe,Pangani,Kilimanjaro,1,False,water_board,True,00s,gravity,user-group,per bucket,soft,enough,surface,communal standpipe
32198,0.0,324,other,1555,other,Internal,Singida,1,True,vwc,unknown,90s,other,user-group,never pay,soft,insufficient,groundwater,other
15752,0.0,412,other,0,other,Lake Victoria,Shinyanga,0,True,other,False,unknown,gravity,parastatal,unknown,soft,seasonal,surface,communal standpipe
42530,0.0,853,other,0,other,Lake Victoria,Mwanza,0,True,vwc,True,unknown,handpump,user-group,never pay,soft,enough,groundwater,hand pump
72147,0.0,315,government,387,government,Ruvuma / Southern Coast,Lindi,250,False,vwc,True,00s,handpump,user-group,unknown,soft,dry,groundwater,hand pump
16153,30.0,853,other,13,dwe,Pangani,Tanga,250,True,vwc,True,00s,gravity,user-group,per bucket,soft,enough,surface,communal standpipe
56416,0.0,309,other,341,other,Ruvuma / Southern Coast,Lindi,1,unknown,vwc,True,80s,other,user-group,unknown,soft,dry,unknown,other
32792,500.0,281,other,669,other,Ruvuma / Southern Coast,Ruvuma,250,True,wug,False,00s,handpump,user-group,monthly,soft,insufficient,groundwater,hand pump
3670,0.0,973,government,1357,dwe,Pangani,Tanga,1,True,vwc,True,80s,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
43650,0.0,413,other,0,other,Lake Victoria,Shinyanga,0,True,wug,True,unknown,handpump,user-group,never pay,soft,seasonal,groundwater,hand pump
49763,0.0,304,government,1094,dwe,Lake Tanganyika,Kigoma,450,False,vwc,True,00s,gravity,user-group,unknown,soft,enough,surface,communal standpipe
3778,100.0,314,other,1522,other,Internal,Singida,348,True,wug,True,00s,handpump,user-group,monthly,soft,enough,groundwater,hand pump
69500,0.0,293,other,1178,dwe,Internal,Manyara,48,True,vwc,True,90s,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
72245,0.0,1001,other,0,other,Rufiji,Dodoma,0,True,vwc,True,unknown,submersible,user-group,per bucket,soft,enough,groundwater,communal standpipe
62028,0.0,285,other,1418,other,Internal,Singida,150,True,vwc,unknown,00s,other,user-group,never pay,soft,insufficient,surface,communal standpipe
36924,300.0,979,other,265,other,Rufiji,Morogoro,165,True,other,True,00s,gravity,user-group,monthly,soft,enough,surface,communal standpipe
64979,0.0,257,other,1592,other,Internal,Arusha,300,True,vwc,unknown,00s,gravity,user-group,on failure,soft,enough,surface,communal standpipe
40626,0.0,1012,other,1491,other,Rufiji,Iringa,0,True,vwc,True,00s,gravity,user-group,never pay,soft,dry,surface,communal standpipe
71906,0.0,314,world_bank,418,other,Ruvuma / Southern Coast,Lindi,350,True,vwc,True,10s,other,user-group,never pay,salty,enough,groundwater,other
27998,0.0,994,other,0,other,Internal,Dodoma,0,True,vwc,True,unknown,other,user-group,never pay,soft,enough,groundwater,other
47988,0.0,309,rwssp,0,dwe,Lake Tanganyika,Shinyanga,0,unknown,other,False,unknown,other,unknown,unknown,unknown,unknown,groundwater,other
32027,0.0,408,other,0,dwe,Lake Tanganyika,Shinyanga,0,True,wug,True,unknown,handpump,user-group,unknown,soft,insufficient,groundwater,hand pump
51245,0.0,1018,other,2336,commu,Lake Nyasa,Iringa,0,True,vwc,False,70s,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
38203,0.0,91,other,1580,dwe,Pangani,Arusha,150,True,other,True,90s,gravity,commercial,unknown,soft,enough,groundwater,communal standpipe
34442,500.0,1009,world_bank,334,other,Wami / Ruvu,Morogoro,60,True,vwc,True,00s,gravity,user-group,monthly,soft,enough,surface,communal standpipe
70011,500.0,997,other,1383,dwe,Lake Nyasa,Iringa,90,True,vwc,False,00s,gravity,user-group,monthly,soft,dry,surface,communal standpipe
24399,0.0,401,other,1271,other,Lake Victoria,Mara,986,unknown,vwc,False,00s,gravity,user-group,unknown,soft,enough,surface,communal standpipe
3942,0.0,958,other,0,other,Lake Nyasa,Mbeya,0,True,vwc,unknown,unknown,gravity,user-group,unknown,soft,enough,surface,communal standpipe
34602,10.0,300,other,264,other,Ruvuma / Southern Coast,Mtwara,44,True,vwc,True,00s,handpump,user-group,per bucket,salty,dry,groundwater,other
58605,0.0,1015,other,1526,other,Rufiji,Iringa,100,True,vwc,True,00s,handpump,user-group,never pay,soft,enough,groundwater,hand pump
3742,6000.0,1006,danida,1494,other,Rufiji,Iringa,1,True,vwc,True,80s,gravity,user-group,annually,soft,enough,groundwater,communal standpipe
5186,0.0,411,other,0,other,Lake Rukwa,Tabora,0,True,vwc,True,unknown,handpump,user-group,never pay,milky,dry,groundwater,hand pump
18632,0.0,860,other,0,other,Lake Nyasa,Mbeya,0,True,vwc,unknown,unknown,gravity,user-group,never pay,soft,insufficient,groundwater,communal standpipe
73753,0.0,282,other,0,dwe,Lake Victoria,Shinyanga,0,True,wug,False,unknown,handpump,user-group,never pay,unknown,dry,groundwater,hand pump
3227,0.0,1001,danida,1401,other,Rufiji,Iringa,60,True,vwc,True,90s,other,user-group,never pay,soft,enough,groundwater,other
58525,300.0,280,other,1606,other,Pangani,Kilimanjaro,60,True,water_board,True,90s,gravity,user-group,other,soft,enough,groundwater,communal standpipe
11918,0.0,290,other,1250,other,Lake Victoria,Mara,10,unknown,other,unknown,90s,gravity,other,other,soft,seasonal,surface,communal standpipe
25996,0.0,874,government,0,rwe,Lake Victoria,Kagera,0,True,vwc,True,unknown,motorpump,user-group,never pay,soft,insufficient,surface,communal standpipe
50926,0.0,852,other,0,other,Lake Victoria,Mwanza,0,True,vwc,True,unknown,handpump,user-group,never pay,soft,enough,groundwater,hand pump
